Date,VIXM,^VIX,SPY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2016-09-19,48.130001068115234,15.529999732971191,186.45704650878906,1.3016257286071777,0.3062317967414856,95.83999633789062,102.30699920654297,1.6959999799728394,121.21875,4794.25,16330.0,93.01902770996094,26.191390991210938,38.755001068115234,16.632524490356445,51.35053634643555,42.49365997314453,42.21430969238281,31.14360237121582,25.648881912231445,6813.60009765625,4394.18994140625,2139.1201171875,125.31999969482422,18.200000762939453,2133.0,43.29999923706055,,90.58268737792969
2016-09-20,47.86000061035156,15.920000076293945,186.4657440185547,1.3044612407684326,0.3056982159614563,96.0199966430664,101.84600067138672,1.687999963760376,121.234375,4798.5,16415.0,93.14132690429688,26.189085006713867,39.01100158691406,16.603084564208984,51.24230194091797,42.863975524902344,42.093528747558594,31.209501266479492,25.68087387084961,6830.7998046875,4388.60009765625,2139.760009765625,125.44000244140625,18.270000457763672,2131.0,44.04999923706055,3085.199951171875,90.6151351928711
2016-09-21,46.88999938964844,13.300000190734863,188.5626678466797,1.2985326051712036,0.3071158826351166,95.66000366210938,101.5469970703125,1.6679999828338623,121.2265625,4850.0,16555.0,93.61528778076172,26.184478759765625,39.48699951171875,17.329227447509766,52.09920120239258,43.1494255065918,42.914939880371094,31.97553253173828,26.06476402282715,6834.7998046875,4409.5498046875,2163.1201171875,127.2699966430664,18.850000381469727,2156.25,45.349998474121094,3105.39990234375,90.84214782714844
2016-09-22,46.209999084472656,12.020000457763672,189.75088500976562,1.3036110401153564,0.3115653097629547,95.44999694824219,100.39299774169922,1.6319999694824219,121.34375,4886.25,16815.0,93.99745178222656,26.43121910095215,40.23500061035156,17.260540008544922,52.153316497802734,43.527442932128906,43.80076599121094,32.090843200683594,26.50464630126953,6911.39990234375,4509.81982421875,2177.179931640625,127.56999969482422,18.899999618530273,2168.25,46.32500076293945,3130.800048828125,91.02864074707031
2016-09-23,46.130001068115234,12.289999961853027,188.71116638183594,1.3087291717529297,0.3108486235141754,95.4800033569336,100.83100128173828,1.6150000095367432,121.4765625,4856.5,16630.0,93.92868041992188,25.990772247314453,40.287498474121094,17.152597427368164,51.80154800415039,43.57373809814453,43.88936233520508,31.555456161499023,26.35268783569336,6909.39990234375,4488.68994140625,2164.68994140625,127.6500015258789,18.68000030517578,2158.0,44.474998474121094,3111.89990234375,91.00431823730469
2016-09-26,46.939998626708984,14.5,187.18218994140625,1.297858476638794,0.3083374500274658,95.30999755859375,100.88899993896484,1.5889999866485596,121.609375,4815.0,16330.0,94.07392120361328,26.02997398376465,39.95800018310547,17.034847259521484,51.323490142822266,42.802249908447266,43.76050567626953,30.90473747253418,25.99279022216797,6818.0,4407.85009765625,2146.10009765625,127.55000305175781,18.40999984741211,2139.75,45.92499923706055,3070.199951171875,91.11785888671875
2016-09-27,45.880001068115234,13.100000381469727,188.34425354003906,1.2969495058059692,0.3085848093032837,95.44000244140625,100.35900115966797,1.555999994277954,121.703125,4860.75,16510.0,94.3032455444336,26.078399658203125,40.80550003051758,17.662858963012695,52.27058410644531,43.002830505371094,43.39812088012695,31.30010414123535,25.976787567138672,6807.7001953125,4398.68017578125,2159.929931640625,126.62000274658203,18.170000076293945,2152.75,44.67499923706055,3103.699951171875,91.23140716552734
2016-09-28,45.540000915527344,12.390000343322754,189.27908325195312,1.3012362718582153,0.30934852361679077,95.43000030517578,100.46800231933594,1.5670000314712524,121.6640625,4868.25,16590.0,94.36438751220703,26.27672004699707,41.43600082397461,17.11334991455078,52.342735290527344,42.501365661621094,43.897422790527344,31.563678741455078,26.248716354370117,6849.39990234375,4432.4501953125,2171.3701171875,126.22000122070312,18.209999084472656,2163.25,47.04999923706055,3076.300048828125,91.25570678710938
2016-09-29,46.29999923706055,14.020000457763672,187.566650390625,1.3039510250091553,0.3107713460922241,95.54000091552734,100.93499755859375,1.5570000410079956,121.7265625,4844.25,16560.0,94.326171875,25.868558883666992,41.45249938964844,17.21147346496582,51.77449035644531,41.56015396118164,43.317588806152344,31.234210968017578,25.78484535217285,6919.39990234375,4443.83984375,2151.1298828125,126.06999969482422,18.110000610351562,2148.5,47.82500076293945,2984.60009765625,91.25570678710938
2016-09-30,45.689998626708984,13.289999961853027,188.9820556640625,1.2963443994522095,0.3068143427371979,95.45999908447266,101.1989974975586,1.6080000400543213,121.5078125,4870.25,16595.0,94.15798950195312,26.069181442260742,41.865501403808594,17.446979522705078,51.95487594604492,41.598724365234375,43.11626434326172,31.308345794677734,26.20072364807129,6899.2998046875,4448.259765625,2168.27001953125,125.63999938964844,18.200000762939453,2160.5,48.25,3027.0,91.15835571289062
