Date,VIXM,^VIX,SPY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2014-05-02,10125.0,0.0,98122000.0,0.0,0.0,0.0,0.0,0.0,1342435.0,297575.0,15277.0,862700.0,191514400.0,79902000.0,18326000.0,43416600.0,8288300.0,2403700.0,14100200.0,2132300.0,746449000.0,117261200.0,3159560000.0,9912900.0,12806500.0,1717169.0,4115.0,0.0,1075300.0
2014-05-05,119000.0,0.0,75883000.0,0.0,0.0,0.0,0.0,0.0,438258.0,235364.0,5688.0,1879800.0,287067200.0,50398000.0,21120800.0,22460900.0,5823000.0,2025800.0,12820300.0,1085500.0,746449000.0,83750800.0,2733730000.0,5196500.0,3557200.0,1176754.0,5271.0,0.0,1261100.0
2014-05-06,3475.0,0.0,85454000.0,0.0,0.0,0.0,0.0,0.0,532474.0,260995.0,7749.0,2251100.0,374564400.0,93646000.0,23078300.0,27112400.0,10593200.0,2887600.0,15716000.0,1985900.0,732623500.0,125181200.0,3327260000.0,3488000.0,2817500.0,1379161.0,5743.0,0.0,786800.0
2014-05-07,16650.0,0.0,106500000.0,0.0,0.0,0.0,0.0,0.0,824047.0,447227.0,22658.0,1869200.0,282864400.0,140304000.0,24487200.0,41744500.0,9113900.0,2659800.0,15218600.0,1834800.0,768894900.0,134882300.0,3632950000.0,8469900.0,7200400.0,1999538.0,5380.0,0.0,664900.0
2014-05-08,9950.0,0.0,93618000.0,0.0,0.0,0.0,0.0,0.0,755361.0,388610.0,13991.0,3351200.0,230297200.0,76964000.0,27015400.0,32120400.0,7816600.0,3137200.0,17206900.0,2002900.0,818478900.0,127264600.0,3393420000.0,3695500.0,4809100.0,1753107.0,4630.0,0.0,2023400.0
2014-05-09,3000.0,0.0,83679000.0,0.0,0.0,0.0,0.0,0.0,475624.0,319908.0,15576.0,1148100.0,291597600.0,81260000.0,20679100.0,29647600.0,6987200.0,2758700.0,15322700.0,1350000.0,617677000.0,155409900.0,3025020000.0,3120000.0,3546000.0,1476536.0,5843.0,0.0,812800.0
2014-05-12,10775.0,0.0,86940000.0,0.0,0.0,0.0,0.0,0.0,379463.0,246729.0,10037.0,1634400.0,213208800.0,74592000.0,22396900.0,22782600.0,8001200.0,2070700.0,23108100.0,2102300.0,565733200.0,124775600.0,3005740000.0,4025500.0,7863900.0,1183703.0,3983.0,0.0,472900.0
2014-05-13,20150.0,0.0,66454000.0,0.0,0.0,0.0,0.0,0.0,524897.0,221779.0,11408.0,961600.0,159737200.0,70198000.0,29540000.0,27004800.0,4637000.0,1825500.0,14033300.0,1677700.0,631554800.0,126209200.0,2915680000.0,2643500.0,3211900.0,1076997.0,3961.0,0.0,577500.0
2014-05-14,11650.0,0.0,72367000.0,0.0,0.0,0.0,0.0,0.0,789391.0,234686.0,9240.0,1359000.0,166404000.0,66466000.0,28161200.0,18818700.0,6290400.0,1812800.0,21792000.0,1405500.0,529825700.0,97814900.0,2822060000.0,4015900.0,5195000.0,1186879.0,3342.0,0.0,1321600.0
2014-05-15,8025.0,0.0,154956000.0,0.0,0.0,0.0,0.0,0.0,1014775.0,398709.0,22763.0,755100.0,230846000.0,85902000.0,41523500.0,37793200.0,28559000.0,2402800.0,19380700.0,2714200.0,896969900.0,144233600.0,3552640000.0,5861100.0,4752000.0,2247238.0,3174.0,0.0,2408900.0
2014-05-16,7600.0,0.0,97458000.0,0.0,0.0,0.0,0.0,0.0,502780.0,294611.0,14062.0,821100.0,276256400.0,72736000.0,19890900.0,29867100.0,11150900.0,2380300.0,22689400.0,1506200.0,985979600.0,139689200.0,3173650000.0,4052100.0,4479700.0,1522446.0,1894.0,0.0,558700.0
2014-05-19,13225.0,0.0,63839000.0,0.0,0.0,0.0,0.0,0.0,465652.0,221042.0,16482.0,726700.0,317755200.0,45684000.0,21930500.0,24537400.0,7059300.0,3133900.0,13611200.0,1435000.0,745674100.0,115554200.0,2664250000.0,3902600.0,3373800.0,1035685.0,3281.0,0.0,945900.0
